0.3699781393462419,0.39242125950300866,0.5256828503070624,0.8009916093732735,0,0.8207631759062002,0.01829885383755392,0.4242135387542497,0.8737772019609874,0.9361389368050399,0
0.41071254671981616,0.7505660869848477,0.5610904081460577,0.6738758651204558,0,0.3188109662245424,0.7433213409953571,0.0770960871192009,0.666081012362961,0.4256598743087854,0
0.14610718899612873,0.3585348130473138,0.5163123885307618,0.2114406053004051,1,0.2906799195862406,0.18233439608132906,0.6012660188845089,0.7168407296435375,0.3996449330237768,1
0.41119449426186083,0.7850655543524399,0.5724151331851911,0.23044436461316897,0,0.7257959813944015,0.01698731081629834,0.24729021295535136,0.05054380843531514,0.3310369305820329,1
0.9514860695780045,0.4647552427356091,0.5275634388599578,0.627015699655674,0,0.2360731441649735,0.4261678054883141,0.7892728233783997,0.9533898185351153,0.004378425202942404,0
0.717991806535544,0.8260409244812548,0.27877515452475954,0.9356421733234125,1,0.4457944151041735,0.7633934157628559,0.9796601567770092,0.8321945675334844,0.05839446972697948,1
0.8886531481643769,0.38734454297570653,0.9379116911271672,0.8809744297656824,0,0.46863462981857307,0.020169316288106587,0.9042583386757816,0.8920602357893661,0.9274307411938847,0
0.0696016740670774,0.19779699604171275,0.49948218145954404,0.08573926641628882,1,0.5168103257787927,0.8772853594443134,0.515454259795536,0.8464330397909026,0.368333797738433,1
0.5083680027705427,0.18706968904830445,0.4464659373775023,0.057018223027642145,1,0.9677919011034507,0.9623205470836842,0.24224350573687814,0.9338766592479104,0.7749583023884473,0
0.06133152839654832,0.29791283637524535,0.7123619100340983,0.6691392731567766,0,0.18077899406169218,0.11516734266406425,0.02783517092176424,0.3388275374050087,0.864100411085856,0
0.7402446930346515,0.2389012092821895,0.061312651078770264,0.9223608926617716,1,0.2434553416443902,0.48888772787359625,0.8494959655248316,0.9688151668589183,0.17880834277033109,0
0.18185589737127517,0.5604942816006391,0.7661315929890754,0.8058831786138089,1,0.8230489657701529,0.45000189815370495,0.714816535042124,0.3939586352014208,0.4344981012404857,1
0.7596672468572289,0.06384827601327603,0.6035817881330285,0.8044499955612544,1,0.6366808804299021,0.8454227861943027,0.51748290524856,0.4400155396431559,0.14674245103434325,0
0.2044465837068773,0.38059438438266446,0.9013973306415342,0.5802560880833292,1,0.24633213202739834,0.5760863971585406,0.778579867521965,0.9013666128764299,0.7810235122971819,1
0.3635121501829758,0.2729178676623062,0.9867596738284733,0.02460274736175494,0,0.7817983225854682,0.7636742319099284,0.5472532223535036,0.379000766302265,0.28344046223436314,0
0.4770459874466042,0.8087411912301711,0.0396935684602614,0.5178434644210587,0,0.034105128611345625,0.01943510599375997,0.08869571631593332,0.2192036646167067,0.2820241791107142,0
0.0036248632496151956,0.29200295118476616,0.5996106610637195,0.5146922641959719,1,0.005391827422798201,0.5056386211105206,0.7761909584575217,0.8769101988134244,0.8084051107780381,0
0.7137611094163309,0.10601177617370527,0.49250432867116556,0.14081215724785134,0,0.7927525874209868,0.18490573549265488,0.6038207200615551,0.7750954808713817,0.44840524299745776,0
